STATE,STATENAME,ST_CASE,VEH_NO,DAMAGE,DAMAGENAME
5,Arkansas,50229,1,1,1 Clock Value
5,Arkansas,50229,1,2,2 Clock Value
5,Arkansas,50229,1,3,3 Clock Value
5,Arkansas,50229,1,4,4 Clock Value
5,Arkansas,50229,1,5,5 Clock Value
5,Arkansas,50229,1,6,6 Clock Value
5,Arkansas,50229,1,7,7 Clock Value
5,Arkansas,50229,1,8,8 Clock Value
5,Arkansas,50229,1,9,9 Clock Value
5,Arkansas,50229,1,10,10 Clock Value
5,Arkansas,50229,1,11,11 Clock Value
5,Arkansas,50229,1,12,12 Clock Value
5,Arkansas,50229,1,13,Top
5,Arkansas,50229,1,14,Undercarriage
5,Arkansas,50230,1,1,1 Clock Value
5,Arkansas,50230,1,2,2 Clock Value
5,Arkansas,50230,1,12,12 Clock Value
5,Arkansas,50230,2,1,1 Clock Value
5,Arkansas,50230,2,11,11 Clock Value
5,Arkansas,50230,2,12,12 Clock Value
5,Arkansas,50231,1,1,1 Clock Value
5,Arkansas,50231,1,2,2 Clock Value
5,Arkansas,50231,1,3,3 Clock Value
5,Arkansas,50231,1,6,6 Clock Value
5,Arkansas,50231,1,7,7 Clock Value
5,Arkansas,50231,1,8,8 Clock Value
5,Arkansas,50231,1,9,9 Clock Value
5,Arkansas,50231,1,10,10 Clock Value
5,Arkansas,50231,1,11,11 Clock Value
5,Arkansas,50231,1,12,12 Clock Value
5,Arkansas,50231,1,14,Undercarriage
5,Arkansas,50231,2,1,1 Clock Value
5,Arkansas,50231,2,2,2 Clock Value
5,Arkansas,50231,2,3,3 Clock Value
5,Arkansas,50231,2,10,10 Clock Value
5,Arkansas,50231,2,11,11 Clock Value
5,Arkansas,50231,2,12,12 Clock Value
5,Arkansas,50231,2,13,Top
5,Arkansas,50231,2,14,Undercarriage
5,Arkansas,50232,1,1,1 Clock Value
5,Arkansas,50232,1,2,2 Clock Value
5,Arkansas,50232,1,3,3 Clock Value
5,Arkansas,50232,1,4,4 Clock Value
5,Arkansas,50232,1,5,5 Clock Value
5,Arkansas,50232,1,6,6 Clock Value
5,Arkansas,50232,1,7,7 Clock Value
5,Arkansas,50232,1,8,8 Clock Value
5,Arkansas,50232,1,9,9 Clock Value
5,Arkansas,50232,1,10,10 Clock Value
5,Arkansas,50232,1,11,11 Clock Value
5,Arkansas,50232,1,12,12 Clock Value
5,Arkansas,50232,1,13,Top
5,Arkansas,50232,1,14,Undercarriage
5,Arkansas,50233,1,1,1 Clock Value
5,Arkansas,50233,1,12,12 Clock Value
5,Arkansas,50233,1,13,Top
5,Arkansas,50234,1,12,12 Clock Value
5,Arkansas,50235,1,1,1 Clock Value
5,Arkansas,50235,1,2,2 Clock Value
5,Arkansas,50235,1,3,3 Clock Value
5,Arkansas,50235,1,4,4 Clock Value
5,Arkansas,50235,1,5,5 Clock Value
5,Arkansas,50235,1,6,6 Clock Value
5,Arkansas,50235,1,7,7 Clock Value
5,Arkansas,50235,1,8,8 Clock Value
5,Arkansas,50235,1,9,9 Clock Value
5,Arkansas,50235,1,10,10 Clock Value
5,Arkansas,50235,1,11,11 Clock Value
5,Arkansas,50235,1,12,12 Clock Value
5,Arkansas,50235,2,1,1 Clock Value
5,Arkansas,50235,2,2,2 Clock Value
5,Arkansas,50235,2,3,3 Clock Value
5,Arkansas,50235,2,4,4 Clock Value
5,Arkansas,50235,2,5,5 Clock Value
5,Arkansas,50235,2,6,6 Clock Value
5,Arkansas,50235,2,7,7 Clock Value
5,Arkansas,50235,2,8,8 Clock Value
5,Arkansas,50235,2,9,9 Clock Value
5,Arkansas,50235,2,10,10 Clock Value
5,Arkansas,50235,2,11,11 Clock Value
5,Arkansas,50235,2,12,12 Clock Value
5,Arkansas,50235,2,13,Top
5,Arkansas,50235,2,14,Undercarriage
5,Arkansas,50236,1,12,12 Clock Value
5,Arkansas,50237,1,1,1 Clock Value
5,Arkansas,50237,1,2,2 Clock Value
5,Arkansas,50237,1,3,3 Clock Value
5,Arkansas,50237,1,4,4 Clock Value
5,Arkansas,50237,1,5,5 Clock Value
5,Arkansas,50237,1,6,6 Clock Value
5,Arkansas,50237,1,7,7 Clock Value
5,Arkansas,50237,1,8,8 Clock Value
5,Arkansas,50237,1,9,9 Clock Value
5,Arkansas,50237,1,10,10 Clock Value
5,Arkansas,50237,1,11,11 Clock Value
5,Arkansas,50237,1,12,12 Clock Value
5,Arkansas,50237,1,13,Top
5,Arkansas,50237,1,14,Undercarriage
5,Arkansas,50238,1,1,1 Clock Value
5,Arkansas,50238,1,2,2 Clock Value
5,Arkansas,50238,1,3,3 Clock Value
5,Arkansas,50238,1,4,4 Clock Value
5,Arkansas,50238,1,5,5 Clock Value
5,Arkansas,50238,1,6,6 Clock Value
5,Arkansas,50238,1,7,7 Clock Value
5,Arkansas,50238,1,8,8 Clock Value
5,Arkansas,50238,1,9,9 Clock Value
5,Arkansas,50238,1,10,10 Clock Value
5,Arkansas,50238,1,11,11 Clock Value
5,Arkansas,50238,1,12,12 Clock Value
5,Arkansas,50238,1,13,Top
5,Arkansas,50238,1,14,Undercarriage
5,Arkansas,50239,1,1,1 Clock Value
5,Arkansas,50239,1,2,2 Clock Value
5,Arkansas,50239,1,3,3 Clock Value
5,Arkansas,50239,1,4,4 Clock Value
5,Arkansas,50239,1,12,12 Clock Value
5,Arkansas,50239,1,14,Undercarriage
5,Arkansas,50240,1,1,1 Clock Value
5,Arkansas,50240,1,2,2 Clock Value
5,Arkansas,50240,1,6,6 Clock Value
5,Arkansas,50240,1,9,9 Clock Value
5,Arkansas,50240,1,10,10 Clock Value
5,Arkansas,50240,1,11,11 Clock Value
5,Arkansas,50240,1,12,12 Clock Value
5,Arkansas,50240,1,14,Undercarriage
5,Arkansas,50240,2,12,12 Clock Value
5,Arkansas,50241,1,15,No Damage
5,Arkansas,50242,1,1,1 Clock Value
5,Arkansas,50242,1,2,2 Clock Value
5,Arkansas,50242,1,3,3 Clock Value
5,Arkansas,50242,1,4,4 Clock Value
5,Arkansas,50242,1,5,5 Clock Value
5,Arkansas,50242,1,6,6 Clock Value
5,Arkansas,50242,1,7,7 Clock Value
5,Arkansas,50242,1,8,8 Clock Value
5,Arkansas,50242,1,9,9 Clock Value
5,Arkansas,50242,1,10,10 Clock Value
5,Arkansas,50242,1,11,11 Clock Value
5,Arkansas,50242,1,12,12 Clock Value
5,Arkansas,50242,1,13,Top
5,Arkansas,50242,1,14,Undercarriage
5,Arkansas,50243,1,6,6 Clock Value
5,Arkansas,50243,2,6,6 Clock Value
5,Arkansas,50243,2,7,7 Clock Value
5,Arkansas,50243,2,11,11 Clock Value
5,Arkansas,50243,2,12,12 Clock Value
5,Arkansas,50243,3,1,1 Clock Value
5,Arkansas,50243,3,11,11 Clock Value
5,Arkansas,50243,3,12,12 Clock Value
5,Arkansas,50244,1,1,1 Clock Value
5,Arkansas,50244,1,2,2 Clock Value
5,Arkansas,50244,1,3,3 Clock Value
5,Arkansas,50244,1,4,4 Clock Value
5,Arkansas,50244,1,5,5 Clock Value
5,Arkansas,50244,1,6,6 Clock Value
5,Arkansas,50244,1,7,7 Clock Value
5,Arkansas,50244,1,8,8 Clock Value
5,Arkansas,50244,1,9,9 Clock Value
5,Arkansas,50244,1,10,10 Clock Value
5,Arkansas,50244,1,11,11 Clock Value
5,Arkansas,50244,1,12,12 Clock Value
5,Arkansas,50244,1,13,Top
5,Arkansas,50244,1,14,Undercarriage
5,Arkansas,50245,1,1,1 Clock Value
5,Arkansas,50245,1,2,2 Clock Value
5,Arkansas,50245,1,3,3 Clock Value
5,Arkansas,50245,1,4,4 Clock Value
5,Arkansas,50245,1,5,5 Clock Value
5,Arkansas,50245,1,6,6 Clock Value
5,Arkansas,50245,1,7,7 Clock Value
5,Arkansas,50245,1,8,8 Clock Value
5,Arkansas,50245,1,9,9 Clock Value
5,Arkansas,50245,1,10,10 Clock Value
5,Arkansas,50245,1,11,11 Clock Value
5,Arkansas,50245,1,12,12 Clock Value
5,Arkansas,50245,1,14,Undercarriage
5,Arkansas,50245,2,6,6 Clock Value
5,Arkansas,50245,2,7,7 Clock Value
5,Arkansas,50246,1,1,1 Clock Value
5,Arkansas,50246,1,2,2 Clock Value
5,Arkansas,50246,1,3,3 Clock Value
5,Arkansas,50246,1,4,4 Clock Value
5,Arkansas,50246,1,5,5 Clock Value
5,Arkansas,50246,1,6,6 Clock Value
5,Arkansas,50246,1,7,7 Clock Value
5,Arkansas,50246,1,8,8 Clock Value
5,Arkansas,50246,1,9,9 Clock Value
5,Arkansas,50246,1,10,10 Clock Value
5,Arkansas,50246,1,11,11 Clock Value
5,Arkansas,50246,1,12,12 Clock Value
5,Arkansas,50246,1,13,Top
5,Arkansas,50246,1,14,Undercarriage
5,Arkansas,50246,2,1,1 Clock Value
5,Arkansas,50246,2,2,2 Clock Value
5,Arkansas,50246,2,3,3 Clock Value
5,Arkansas,50246,2,4,4 Clock Value
5,Arkansas,50246,2,5,5 Clock Value
5,Arkansas,50247,1,1,1 Clock Value
5,Arkansas,50247,1,2,2 Clock Value
5,Arkansas,50247,1,3,3 Clock Value
5,Arkansas,50247,1,4,4 Clock Value
5,Arkansas,50247,1,5,5 Clock Value
5,Arkansas,50247,1,7,7 Clock Value
5,Arkansas,50247,1,8,8 Clock Value
5,Arkansas,50247,1,9,9 Clock Value
5,Arkansas,50247,1,10,10 Clock Value
5,Arkansas,50247,1,11,11 Clock Value
5,Arkansas,50248,1,1,1 Clock Value
5,Arkansas,50248,1,2,2 Clock Value
5,Arkansas,50248,1,3,3 Clock Value
5,Arkansas,50248,1,4,4 Clock Value
5,Arkansas,50248,1,5,5 Clock Value
5,Arkansas,50248,1,6,6 Clock Value
5,Arkansas,50248,1,7,7 Clock Value
5,Arkansas,50248,1,8,8 Clock Value
5,Arkansas,50248,1,9,9 Clock Value
5,Arkansas,50248,1,10,10 Clock Value
5,Arkansas,50248,1,11,11 Clock Value
5,Arkansas,50248,1,12,12 Clock Value
5,Arkansas,50248,1,13,Top
5,Arkansas,50248,1,14,Undercarriage
5,Arkansas,50248,2,1,1 Clock Value
5,Arkansas,50248,2,2,2 Clock Value
5,Arkansas,50248,2,10,10 Clock Value
5,Arkansas,50248,2,11,11 Clock Value
5,Arkansas,50248,2,12,12 Clock Value
5,Arkansas,50249,1,1,1 Clock Value
5,Arkansas,50249,1,2,2 Clock Value
5,Arkansas,50249,1,3,3 Clock Value
5,Arkansas,50249,1,4,4 Clock Value
5,Arkansas,50249,1,5,5 Clock Value
5,Arkansas,50249,1,6,6 Clock Value
5,Arkansas,50249,1,7,7 Clock Value
5,Arkansas,50249,1,8,8 Clock Value
5,Arkansas,50249,1,9,9 Clock Value
5,Arkansas,50249,1,10,10 Clock Value
5,Arkansas,50249,1,11,11 Clock Value
5,Arkansas,50249,1,12,12 Clock Value
5,Arkansas,50249,1,13,Top
5,Arkansas,50249,1,14,Undercarriage
5,Arkansas,50249,2,1,1 Clock Value
5,Arkansas,50249,2,2,2 Clock Value
5,Arkansas,50249,2,3,3 Clock Value
5,Arkansas,50249,2,4,4 Clock Value
5,Arkansas,50249,2,5,5 Clock Value
5,Arkansas,50249,2,6,6 Clock Value
5,Arkansas,50249,2,7,7 Clock Value
5,Arkansas,50249,2,8,8 Clock Value
5,Arkansas,50249,2,9,9 Clock Value
5,Arkansas,50249,2,10,10 Clock Value
5,Arkansas,50249,2,11,11 Clock Value
5,Arkansas,50249,2,12,12 Clock Value
5,Arkansas,50249,2,13,Top
5,Arkansas,50249,2,14,Undercarriage
5,Arkansas,50250,1,1,1 Clock Value
5,Arkansas,50250,1,2,2 Clock Value
5,Arkansas,50250,1,3,3 Clock Value
5,Arkansas,50250,1,4,4 Clock Value
5,Arkansas,50250,1,5,5 Clock Value
5,Arkansas,50250,1,6,6 Clock Value
5,Arkansas,50250,1,7,7 Clock Value
5,Arkansas,50250,1,8,8 Clock Value
5,Arkansas,50250,1,9,9 Clock Value
5,Arkansas,50250,1,10,10 Clock Value
5,Arkansas,50250,1,11,11 Clock Value
5,Arkansas,50250,1,12,12 Clock Value
5,Arkansas,50250,1,13,Top
5,Arkansas,50250,1,14,Undercarriage
5,Arkansas,50250,2,15,No Damage
5,Arkansas,50251,1,1,1 Clock Value
5,Arkansas,50251,1,9,9 Clock Value
5,Arkansas,50251,1,10,10 Clock Value
5,Arkansas,50251,1,11,11 Clock Value
5,Arkansas,50251,1,12,12 Clock Value
5,Arkansas,50251,1,14,Undercarriage
5,Arkansas,50251,2,5,5 Clock Value
5,Arkansas,50251,2,6,6 Clock Value
5,Arkansas,50251,2,7,7 Clock Value
5,Arkansas,50251,2,8,8 Clock Value
5,Arkansas,50252,1,3,3 Clock Value
5,Arkansas,50252,1,4,4 Clock Value
5,Arkansas,50252,1,5,5 Clock Value
5,Arkansas,50252,1,6,6 Clock Value
5,Arkansas,50252,1,7,7 Clock Value
5,Arkansas,50252,1,8,8 Clock Value
5,Arkansas,50252,2,1,1 Clock Value
5,Arkansas,50252,2,2,2 Clock Value
5,Arkansas,50252,2,3,3 Clock Value
5,Arkansas,50252,2,9,9 Clock Value
5,Arkansas,50252,2,10,10 Clock Value
5,Arkansas,50252,2,11,11 Clock Value
5,Arkansas,50252,2,12,12 Clock Value
5,Arkansas,50252,2,13,Top
5,Arkansas,50253,1,1,1 Clock Value
5,Arkansas,50253,1,11,11 Clock Value
5,Arkansas,50253,1,12,12 Clock Value
5,Arkansas,50254,1,1,1 Clock Value
5,Arkansas,50254,1,2,2 Clock Value
5,Arkansas,50254,1,7,7 Clock Value
5,Arkansas,50254,1,8,8 Clock Value
5,Arkansas,50254,1,9,9 Clock Value
5,Arkansas,50254,1,10,10 Clock Value
5,Arkansas,50254,1,11,11 Clock Value
5,Arkansas,50254,1,12,12 Clock Value
5,Arkansas,50255,1,1,1 Clock Value
5,Arkansas,50255,1,2,2 Clock Value
5,Arkansas,50255,1,3,3 Clock Value
5,Arkansas,50255,1,4,4 Clock Value
5,Arkansas,50255,1,5,5 Clock Value
5,Arkansas,50255,1,6,6 Clock Value
5,Arkansas,50255,1,7,7 Clock Value
5,Arkansas,50255,1,8,8 Clock Value
5,Arkansas,50255,1,9,9 Clock Value
5,Arkansas,50255,1,10,10 Clock Value
5,Arkansas,50255,1,11,11 Clock Value
5,Arkansas,50255,1,12,12 Clock Value
5,Arkansas,50255,1,13,Top
5,Arkansas,50255,1,14,Undercarriage
5,Arkansas,50255,2,6,6 Clock Value
5,Arkansas,50255,2,14,Undercarriage
5,Arkansas,50256,1,1,1 Clock Value
5,Arkansas,50256,1,2,2 Clock Value
5,Arkansas,50256,1,3,3 Clock Value
5,Arkansas,50256,1,4,4 Clock Value
5,Arkansas,50256,1,5,5 Clock Value
5,Arkansas,50256,1,7,7 Clock Value
5,Arkansas,50256,1,8,8 Clock Value
5,Arkansas,50256,1,9,9 Clock Value
5,Arkansas,50256,1,10,10 Clock Value
5,Arkansas,50256,1,11,11 Clock Value
5,Arkansas,50256,1,12,12 Clock Value
5,Arkansas,50256,1,13,Top
5,Arkansas,50256,2,6,6 Clock Value
5,Arkansas,50257,1,1,1 Clock Value
5,Arkansas,50257,1,2,2 Clock Value
5,Arkansas,50257,1,3,3 Clock Value
5,Arkansas,50257,1,4,4 Clock Value
5,Arkansas,50257,1,5,5 Clock Value
5,Arkansas,50257,1,6,6 Clock Value
5,Arkansas,50257,1,7,7 Clock Value
5,Arkansas,50257,1,8,8 Clock Value
5,Arkansas,50257,1,9,9 Clock Value
5,Arkansas,50257,1,10,10 Clock Value
5,Arkansas,50257,1,11,11 Clock Value
5,Arkansas,50257,1,12,12 Clock Value
5,Arkansas,50257,1,13,Top
5,Arkansas,50257,1,14,Undercarriage
5,Arkansas,50257,2,7,7 Clock Value
5,Arkansas,50257,2,8,8 Clock Value
5,Arkansas,50257,2,9,9 Clock Value
5,Arkansas,50257,2,10,10 Clock Value
5,Arkansas,50257,2,11,11 Clock Value
5,Arkansas,50257,2,12,12 Clock Value
5,Arkansas,50257,2,14,Undercarriage
5,Arkansas,50257,3,1,1 Clock Value
5,Arkansas,50257,3,11,11 Clock Value
5,Arkansas,50257,3,12,12 Clock Value
5,Arkansas,50257,3,13,Top
5,Arkansas,50257,3,14,Undercarriage
5,Arkansas,50258,1,11,11 Clock Value
5,Arkansas,50258,1,12,12 Clock Value
5,Arkansas,50258,2,1,1 Clock Value
5,Arkansas,50258,2,2,2 Clock Value
5,Arkansas,50258,2,3,3 Clock Value
5,Arkansas,50258,2,9,9 Clock Value
5,Arkansas,50258,2,10,10 Clock Value
5,Arkansas,50258,2,11,11 Clock Value
5,Arkansas,50258,2,12,12 Clock Value
5,Arkansas,50258,3,1,1 Clock Value
5,Arkansas,50258,3,11,11 Clock Value
5,Arkansas,50258,3,12,12 Clock Value
5,Arkansas,50258,3,13,Top
5,Arkansas,50259,1,1,1 Clock Value
5,Arkansas,50259,1,2,2 Clock Value
5,Arkansas,50259,1,3,3 Clock Value
5,Arkansas,50259,1,4,4 Clock Value
5,Arkansas,50259,1,5,5 Clock Value
5,Arkansas,50259,1,7,7 Clock Value
5,Arkansas,50259,1,8,8 Clock Value
5,Arkansas,50259,1,9,9 Clock Value
5,Arkansas,50259,1,10,10 Clock Value
5,Arkansas,50259,1,11,11 Clock Value
5,Arkansas,50259,1,12,12 Clock Value
5,Arkansas,50260,1,1,1 Clock Value
5,Arkansas,50260,1,9,9 Clock Value
5,Arkansas,50260,1,10,10 Clock Value
5,Arkansas,50260,1,11,11 Clock Value
5,Arkansas,50260,1,12,12 Clock Value
5,Arkansas,50260,1,14,Undercarriage
5,Arkansas,50260,2,1,1 Clock Value
5,Arkansas,50260,2,2,2 Clock Value
5,Arkansas,50260,2,3,3 Clock Value
5,Arkansas,50260,2,4,4 Clock Value
5,Arkansas,50260,2,5,5 Clock Value
5,Arkansas,50260,2,6,6 Clock Value
5,Arkansas,50260,2,7,7 Clock Value
5,Arkansas,50260,2,8,8 Clock Value
5,Arkansas,50260,2,9,9 Clock Value
5,Arkansas,50260,2,10,10 Clock Value
5,Arkansas,50260,2,11,11 Clock Value
5,Arkansas,50260,2,12,12 Clock Value
5,Arkansas,50260,2,13,Top
5,Arkansas,50260,2,14,Undercarriage
5,Arkansas,50261,1,7,7 Clock Value
5,Arkansas,50261,1,8,8 Clock Value
5,Arkansas,50261,1,9,9 Clock Value
5,Arkansas,50261,1,10,10 Clock Value
5,Arkansas,50261,1,11,11 Clock Value
5,Arkansas,50261,1,12,12 Clock Value
5,Arkansas,50261,2,3,3 Clock Value
5,Arkansas,50261,2,4,4 Clock Value
5,Arkansas,50261,2,5,5 Clock Value
5,Arkansas,50262,1,2,2 Clock Value
5,Arkansas,50262,1,4,4 Clock Value
5,Arkansas,50262,1,8,8 Clock Value
5,Arkansas,50262,1,9,9 Clock Value
5,Arkansas,50262,1,11,11 Clock Value
5,Arkansas,50262,1,13,Top
5,Arkansas,50263,1,1,1 Clock Value
5,Arkansas,50263,1,2,2 Clock Value
5,Arkansas,50263,1,3,3 Clock Value
5,Arkansas,50263,1,4,4 Clock Value
5,Arkansas,50263,1,5,5 Clock Value
5,Arkansas,50263,1,7,7 Clock Value
5,Arkansas,50263,1,8,8 Clock Value
5,Arkansas,50263,1,9,9 Clock Value
5,Arkansas,50263,1,10,10 Clock Value
5,Arkansas,50263,1,11,11 Clock Value
5,Arkansas,50264,1,1,1 Clock Value
5,Arkansas,50264,1,2,2 Clock Value
5,Arkansas,50264,1,3,3 Clock Value
5,Arkansas,50264,1,4,4 Clock Value
5,Arkansas,50264,1,5,5 Clock Value
5,Arkansas,50264,1,6,6 Clock Value
5,Arkansas,50264,1,7,7 Clock Value
5,Arkansas,50264,1,8,8 Clock Value
5,Arkansas,50264,1,9,9 Clock Value
5,Arkansas,50264,1,10,10 Clock Value
5,Arkansas,50264,1,11,11 Clock Value
5,Arkansas,50264,1,12,12 Clock Value
5,Arkansas,50264,1,13,Top
5,Arkansas,50264,1,14,Undercarriage
5,Arkansas,50265,1,1,1 Clock Value
5,Arkansas,50265,1,2,2 Clock Value
5,Arkansas,50265,1,3,3 Clock Value
5,Arkansas,50265,1,4,4 Clock Value
5,Arkansas,50265,1,5,5 Clock Value
5,Arkansas,50265,1,6,6 Clock Value
5,Arkansas,50265,1,7,7 Clock Value
5,Arkansas,50265,1,8,8 Clock Value
5,Arkansas,50265,1,9,9 Clock Value
5,Arkansas,50265,1,10,10 Clock Value
5,Arkansas,50265,1,11,11 Clock Value
5,Arkansas,50265,1,12,12 Clock Value
5,Arkansas,50265,1,13,Top
5,Arkansas,50265,1,14,Undercarriage
5,Arkansas,50265,2,12,12 Clock Value
5,Arkansas,50266,1,12,12 Clock Value
5,Arkansas,50266,1,14,Undercarriage
5,Arkansas,50267,1,1,1 Clock Value
5,Arkansas,50267,1,2,2 Clock Value
5,Arkansas,50267,1,3,3 Clock Value
5,Arkansas,50267,1,4,4 Clock Value
5,Arkansas,50267,1,5,5 Clock Value
5,Arkansas,50267,1,6,6 Clock Value
5,Arkansas,50267,1,7,7 Clock Value
5,Arkansas,50267,1,8,8 Clock Value
5,Arkansas,50267,1,9,9 Clock Value
5,Arkansas,50267,1,10,10 Clock Value
5,Arkansas,50267,1,11,11 Clock Value
5,Arkansas,50267,1,12,12 Clock Value
5,Arkansas,50267,1,13,Top
5,Arkansas,50267,1,14,Undercarriage
5,Arkansas,50268,1,1,1 Clock Value
5,Arkansas,50268,1,2,2 Clock Value
5,Arkansas,50268,1,3,3 Clock Value
5,Arkansas,50268,1,4,4 Clock Value
5,Arkansas,50269,1,1,1 Clock Value
5,Arkansas,50269,1,2,2 Clock Value
5,Arkansas,50269,1,3,3 Clock Value
5,Arkansas,50269,1,4,4 Clock Value
5,Arkansas,50269,1,5,5 Clock Value
5,Arkansas,50269,1,6,6 Clock Value
5,Arkansas,50269,1,7,7 Clock Value
5,Arkansas,50269,1,8,8 Clock Value
5,Arkansas,50269,1,9,9 Clock Value
5,Arkansas,50269,1,10,10 Clock Value
5,Arkansas,50269,1,11,11 Clock Value
5,Arkansas,50269,1,12,12 Clock Value
5,Arkansas,50269,1,13,Top
5,Arkansas,50269,2,11,11 Clock Value
5,Arkansas,50269,2,12,12 Clock Value
5,Arkansas,50270,1,1,1 Clock Value
5,Arkansas,50270,1,2,2 Clock Value
5,Arkansas,50270,1,3,3 Clock Value
5,Arkansas,50270,1,4,4 Clock Value
5,Arkansas,50270,1,5,5 Clock Value
5,Arkansas,50270,1,6,6 Clock Value
5,Arkansas,50270,1,7,7 Clock Value
5,Arkansas,50270,1,8,8 Clock Value
5,Arkansas,50270,1,9,9 Clock Value
5,Arkansas,50270,1,10,10 Clock Value
5,Arkansas,50270,1,11,11 Clock Value
5,Arkansas,50270,1,12,12 Clock Value
5,Arkansas,50270,1,13,Top
5,Arkansas,50271,1,1,1 Clock Value
5,Arkansas,50271,1,2,2 Clock Value
5,Arkansas,50271,1,3,3 Clock Value
5,Arkansas,50271,1,4,4 Clock Value
5,Arkansas,50271,1,5,5 Clock Value
5,Arkansas,50271,1,7,7 Clock Value
5,Arkansas,50271,1,8,8 Clock Value
5,Arkansas,50271,1,9,9 Clock Value
5,Arkansas,50271,1,10,10 Clock Value
5,Arkansas,50271,1,11,11 Clock Value
5,Arkansas,50271,1,12,12 Clock Value
5,Arkansas,50271,1,13,Top
5,Arkansas,50271,1,14,Undercarriage
5,Arkansas,50273,1,12,12 Clock Value
5,Arkansas,50273,2,1,1 Clock Value
5,Arkansas,50273,2,2,2 Clock Value
5,Arkansas,50273,2,3,3 Clock Value
5,Arkansas,50273,2,4,4 Clock Value
5,Arkansas,50273,2,5,5 Clock Value
5,Arkansas,50273,2,7,7 Clock Value
5,Arkansas,50273,2,8,8 Clock Value
5,Arkansas,50273,2,9,9 Clock Value
5,Arkansas,50273,2,10,10 Clock Value
5,Arkansas,50273,2,11,11 Clock Value
5,Arkansas,50274,1,1,1 Clock Value
5,Arkansas,50274,1,2,2 Clock Value
5,Arkansas,50274,1,3,3 Clock Value
5,Arkansas,50274,1,4,4 Clock Value
5,Arkansas,50274,1,5,5 Clock Value
5,Arkansas,50274,1,6,6 Clock Value
5,Arkansas,50274,1,7,7 Clock Value
5,Arkansas,50274,1,8,8 Clock Value
5,Arkansas,50274,1,9,9 Clock Value
5,Arkansas,50274,1,10,10 Clock Value
5,Arkansas,50274,1,11,11 Clock Value
5,Arkansas,50274,1,12,12 Clock Value
5,Arkansas,50274,1,13,Top
5,Arkansas,50274,1,14,Undercarriage
5,Arkansas,50275,1,1,1 Clock Value
5,Arkansas,50275,1,2,2 Clock Value
5,Arkansas,50275,1,3,3 Clock Value
5,Arkansas,50275,1,4,4 Clock Value
5,Arkansas,50275,1,5,5 Clock Value
5,Arkansas,50275,1,6,6 Clock Value
5,Arkansas,50275,1,7,7 Clock Value
5,Arkansas,50275,1,8,8 Clock Value
5,Arkansas,50275,1,9,9 Clock Value
5,Arkansas,50275,1,10,10 Clock Value
5,Arkansas,50275,1,11,11 Clock Value
5,Arkansas,50275,1,12,12 Clock Value
5,Arkansas,50275,1,13,Top
5,Arkansas,50275,1,14,Undercarriage
5,Arkansas,50276,1,1,1 Clock Value
5,Arkansas,50276,1,2,2 Clock Value
5,Arkansas,50276,1,8,8 Clock Value
5,Arkansas,50276,1,9,9 Clock Value
5,Arkansas,50276,1,10,10 Clock Value
5,Arkansas,50276,1,11,11 Clock Value
5,Arkansas,50276,1,12,12 Clock Value
5,Arkansas,50276,2,1,1 Clock Value
5,Arkansas,50276,2,2,2 Clock Value
5,Arkansas,50276,2,3,3 Clock Value
5,Arkansas,50276,2,4,4 Clock Value
5,Arkansas,50276,2,5,5 Clock Value
5,Arkansas,50276,2,6,6 Clock Value
5,Arkansas,50276,2,7,7 Clock Value
5,Arkansas,50276,2,8,8 Clock Value
5,Arkansas,50276,2,9,9 Clock Value
5,Arkansas,50276,2,10,10 Clock Value
5,Arkansas,50276,2,11,11 Clock Value
5,Arkansas,50276,2,12,12 Clock Value
5,Arkansas,50277,1,2,2 Clock Value
5,Arkansas,50277,1,12,12 Clock Value
5,Arkansas,50277,1,13,Top
5,Arkansas,50278,1,1,1 Clock Value
5,Arkansas,50278,1,2,2 Clock Value
5,Arkansas,50278,1,12,12 Clock Value
5,Arkansas,50279,1,1,1 Clock Value
5,Arkansas,50279,1,2,2 Clock Value
5,Arkansas,50279,1,3,3 Clock Value
5,Arkansas,50279,1,4,4 Clock Value
5,Arkansas,50279,1,5,5 Clock Value
5,Arkansas,50279,1,6,6 Clock Value
5,Arkansas,50279,1,7,7 Clock Value
5,Arkansas,50279,1,8,8 Clock Value
5,Arkansas,50279,1,9,9 Clock Value
5,Arkansas,50279,1,10,10 Clock Value
5,Arkansas,50279,1,11,11 Clock Value
5,Arkansas,50279,1,12,12 Clock Value
5,Arkansas,50280,1,1,1 Clock Value
5,Arkansas,50280,1,2,2 Clock Value
5,Arkansas,50280,1,7,7 Clock Value
5,Arkansas,50280,1,8,8 Clock Value
5,Arkansas,50280,1,9,9 Clock Value
5,Arkansas,50280,1,10,10 Clock Value
5,Arkansas,50280,1,11,11 Clock Value
5,Arkansas,50280,1,12,12 Clock Value
5,Arkansas,50280,1,13,Top
5,Arkansas,50281,1,1,1 Clock Value
5,Arkansas,50281,1,2,2 Clock Value
5,Arkansas,50281,1,3,3 Clock Value
5,Arkansas,50281,1,9,9 Clock Value
5,Arkansas,50281,1,10,10 Clock Value
5,Arkansas,50281,1,11,11 Clock Value
5,Arkansas,50281,1,13,Top
5,Arkansas,50281,1,14,Undercarriage
5,Arkansas,50282,1,8,8 Clock Value
5,Arkansas,50282,2,1,1 Clock Value
5,Arkansas,50282,2,11,11 Clock Value
