STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE,MANUFACTURERFULLNAMEID,MANUFACTURERFULLNAME,MAKEID,MAKE,MODELID,MODEL,MODELYEAR,SERIES,TRIM,PLANTCOUNTRYID,PLANTCOUNTRY,PLANTSTATE,PLANTCITY,PLANTCOMPANYNAME,NONLANDUSEID,NONLANDUSE,NOTE,BODYCLASSID,BODYCLASS,GROSSVEHICLEWEIGHTRATINGFROMID,GROSSVEHICLEWEIGHTRATINGFROM,GROSSVEHICLEWEIGHTRATINGTOID,GROSSVEHICLEWEIGHTRATINGTO,TRAILERBODYTYPEID,TRAILERBODYTYPE,TRAILERTYPECONNECTIONID,TRAILERTYPECONNECTION,TRAILERLENGTHFT,OTHERTRAILERINFO,AXLESCOUNT,AXLECONFIGURATIONID,AXLECONFIGURATION
48,Texas,481157,3,1,5HTSN422*B5******,2024-03-19 01:32:13,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2011,,,6,UNITED STATES (USA),TEXAS,RHOME,,,,Body Shape: Jet,61,Trailer,,,,,103,Bulk,,,42.000,Al Pneumatic,2,,
48,Texas,481170,1,1,1W1VGNWF*4D******,2024-03-19 01:32:13,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,8390,Wilson Trailer Co.,2004,STYLE A LH LOAD - SOLID PAN - NO RAMP,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,PLANT 5,,,,61,Trailer,,,,,13,Livestock Trailer,,,48.000,Type of Trailer: PUNCHSIDE DROP CTR LVSK (PSDCL) W/O DOGHOUSE,2,,
48,Texas,481184,1,1,1MT2N502*HH******,2024-03-19 01:32:13,0,6,TRAILER,8092,MERRITT TRAILERS INC.,2353,MERRITT,29522,Merritt,2017,,,6,UNITED STATES (USA),COLORADO,HENDERSON,Merritt Equipment Co.,,,,61,Trailer,,,,,13,Livestock Trailer,4,Straight Semi/Semi Trailer,50.000,,2,,
48,Texas,481215,1,1,5C2DB12B*4M******,2024-03-19 01:32:13,0,6,TRAILER,15683,"CLEMENT INDUSTRIES, INC.",5405,CLEMENT INDUSTRIES,13961,Clement,2004,,,6,UNITED STATES (USA),LOUISIANA,MINDEN,"Clement Industries, Inc",,,,61,Trailer,,,,,101,Other,30,Other,12.000,Tandem Axle,2,,
48,Texas,481227,1,1,1GRAP062*GJ******,2024-03-19 01:32:13,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,,,"Jacksonville Florida (ended 02/1988); Jonesboro, Arkansas (effective 09/03/02)",61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,481236,2,1,1W1K4432*N7******,2024-03-19 01:32:13,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2022,,,6,UNITED STATES (USA),SOUTH DAKOTA,LENNOX,,,,,61,Trailer,,,,,33,Grain Trailer,6,Kingpin,43.000,,2,,
48,Texas,481255,1,1,1UYVS253*J3******,2024-03-19 01:32:13,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481258,2,1,1JJV532B*HL******,2024-03-19 01:32:13,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10945,Refrigerated Van,2017,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481265,1,1,48X7L372*Y1******,2024-03-19 01:32:13,0,6,TRAILER,10839,"TRAVIS BODY & TRAILER, INC.",3520,"TRAVIS BODY & TRAILER, INC.",7868,"TRAVIS BODY & TRAILER, INC.",2000,,,6,UNITED STATES (USA),TEXAS,HOUSTON,,,,,61,Trailer,,,,,119,Steel Body/Frame,,,37.000,WC7X43P (HD),2,,
48,Texas,481277,4,1,1K9FR362*LB367***,2024-03-19 01:32:13,0,6,TRAILER,17217,"KAUFMAN TRAILERS OF SC, INC.",7749,KAUFMAN TRAILERS OF SC,20800,KAUFMAN TRAILERS OF SC,2020,,,6,UNITED STATES (USA),SOUTH CAROLINA,BENNETTSVILLE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,36.000,Detachable Flatbed,2,,
48,Texas,481285,1,1,3H3V532C*DT******,2024-03-19 01:32:13,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2013,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,481292,2,1,1GR1P062*NT******,2024-03-19 01:32:13,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2022,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
48,Texas,481303,1,1,1JJV532D*LL******,2024-03-19 01:32:13,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481305,2,1,1GRAP062*NK******,2024-03-19 01:32:13,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2022,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,"Semitrailer - Dry Freight Van, Reefer Van, Insulated Van",2,,
48,Texas,481325,2,1,1GRAA062*HB******,2024-03-19 01:32:13,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,481325,3,1,1GR1P062*NT******,2024-03-19 01:32:13,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2022,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
48,Texas,481327,2,1,1JJV532D*HL******,2024-03-19 01:32:13,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2017,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481328,2,1,1JJV532D*HL******,2024-03-19 01:32:13,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2017,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481336,2,1,5MADA402*NC******,2024-03-19 01:32:13,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2022,,,6,UNITED STATES (USA),OHIO,ALLIANCE,Corporate 10,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,6,Kingpin,40.000,STEEL OR ALUMINUM BODY,2,,
48,Texas,481337,1,1,1UYVS253*6G******,2024-03-19 01:32:13,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481342,1,1,56EA75C2*JA******,2024-03-19 01:32:13,0,6,TRAILER,12109,"ARMOR LITE TRAILER MFG, LLC",1161,ARMOR LITE TRAILER,4470,Armor Lite Trailer,2018,,,6,UNITED STATES (USA),MISSOURI,SIKESTON,,,,,61,Trailer,,,,,,,6,Kingpin,32.000,Steel Formed Channel Frame,2,,
48,Texas,481355,1,1,5DN11482*8B******,2024-03-19 01:32:13,0,6,TRAILER,8543,WESTERN TRAILER COMPANY,3808,WESTERN TRAILER COMPANY,8295,Western Trailer Company,2008,,,6,UNITED STATES (USA),IDAHO,BOISE,Western Trailer Company,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
48,Texas,481363,2,1,5LKL5645*F1******,2024-03-19 01:32:13,0,6,TRAILER,3083,LOAD KING LLC,8486,LOAD KING,22419,Load King,2015,,,6,UNITED STATES (USA),SOUTH DAKOTA,ELK POINT,,,,,61,Trailer,,,,,11,Lowboy/Low bed Trailer,,,56.000,Frame Capacity of Trailer: 46-55 US tons,4,,
48,Texas,481382,1,1,1GRAA062*NB******,2024-03-19 01:32:13,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2022,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,"Semitrailer - Dry Freight Van, Reefer Van, Insulated Van",2,,
48,Texas,481408,2,1,1N9DC532*KK175***,2024-03-19 01:32:13,1,6,TRAILER,10698,NEVILLE WELDING INC.,2162,NEVILLE WELDING INC.,5936,NEVILLE WELDING INC.,2019,,,6,UNITED STATES (USA),KANSAS,KINGMAN,,,,,116,Incomplete - Trailer Chassis,,,,,61,Drop Deck Trailer,,,53.000,,2,,
48,Texas,481413,2,1,5HTAM442*67******,2024-03-19 01:32:13,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2006,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,,,61,Trailer,,,,,15,Tank Trailer,,,44.000,AL 306/406,2,,
48,Texas,481417,2,1,16VEX202*K2******,2024-03-19 01:32:13,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2019,,,6,UNITED STATES (USA),TEXAS,MOUNT PLEASANT,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,16,Utility Trailer,,,20.000,Equipment Trailer,2,,
48,Texas,481419,1,1,13N14830*21******,2024-03-19 01:32:13,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2002,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,"Tandem Axles, Spread",2,,
48,Texas,481436,1,1,1JJV532W*8L******,2024-03-19 01:32:13,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2008,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481450,2,1,1UYVS253*K2******,2024-03-19 01:32:13,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481458,1,1,13N1482C*F1******,2024-03-19 01:32:13,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2015,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,Optional Features: Sliding Suspension,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
48,Texas,481467,2,1,1JJV532Y*SL******,2024-03-19 01:32:13,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,10950,Chassis,2025,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
48,Texas,481469,1,1,16VPX202*H2******,2024-03-19 01:32:13,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2017,,,6,UNITED STATES (USA),TEXAS,MOUNT PLEASANT,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,16,Utility Trailer,,,20.000,Pipe Trailer,2,,
48,Texas,481494,1,1,1JJV532D*FL******,2024-03-19 01:32:13,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481504,2,1,1NNVX532*YM******,2024-03-19 01:32:13,0,6,TRAILER,15472,EVANS PRODUCTS COMPANY,6021,MONON,29523,Monon,2000,,,6,UNITED STATES (USA),INDIANA,MONON,,,,,61,Trailer,,,,,101,Other,,,53.000,Exterior Post,2,3,Tandem
48,Texas,481516,1,1,1JJV532D*LL******,2024-03-19 01:32:13,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481516,2,1,1JJV532W*7L******,2024-03-19 01:32:13,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2007,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481519,1,1,40FL0482*F2******,2024-03-19 01:32:13,0,6,TRAILER,15360,TALBERT MANUFACTURING INC.,5932,TALBERT,18136,TALBERT,2015,,,6,UNITED STATES (USA),INDIANA,FRANCESVILLE,,,,,61,Trailer,,,,,,,6,Kingpin,48.000,"Semi-Trailer, Level Deck",2,,
48,Texas,481526,1,1,1UYFS248*GA******,2024-03-19 01:32:13,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
48,Texas,481530,1,1,1UYVS248*VU******,2024-03-19 01:32:13,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,1997,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
48,Texas,481548,2,1,1GRDM062*7H******,2024-03-19 01:32:13,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2007,,,6,UNITED STATES (USA),TENNESSEE,HUNTSVILLE,,,,,61,Trailer,,,,,61,Drop Deck Trailer,4,Straight Semi/Semi Trailer,6.000,Body Type = Straight Deck/ Extendable,2,,
48,Texas,481550,2,1,48X1F372*M1******,2024-03-19 01:32:13,0,6,TRAILER,10839,"TRAVIS BODY & TRAILER, INC.",3520,"TRAVIS BODY & TRAILER, INC.",7868,"TRAVIS BODY & TRAILER, INC.",2021,,,6,UNITED STATES (USA),TEXAS,HOUSTON,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,30,Other,37.000,Tumer ARx43,2,,
48,Texas,481557,2,1,5C2BB38B*7M******,2024-03-19 01:32:13,0,6,TRAILER,15683,"CLEMENT INDUSTRIES, INC.",5405,CLEMENT INDUSTRIES,13961,Clement,2007,,,6,UNITED STATES (USA),LOUISIANA,MINDEN,"Clement Industries, Inc",,,,61,Trailer,,,,,101,Other,4,Straight Semi/Semi Trailer,38.000,Tandem Axle,2,,
48,Texas,481570,2,1,4R7BU162*HT******,2024-03-19 01:32:13,0,6,TRAILER,7387,"TOP HAT INDUSTRIES, INC.",5660,TOP HAT INDUSTRIES,14641,Top Hat Industries,2017,,,6,UNITED STATES (USA),TEXAS,NAPLES,,,,,61,Trailer,,,,,16,Utility Trailer,14,Bumper Pull,16.000,,2,,
48,Texas,481571,1,1,1UYFS248*FA******,2024-03-19 01:32:13,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
48,Texas,481590,2,1,1JJV532D*PL******,2024-03-19 01:32:13,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2023,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
48,Texas,481606,2,1,1P9CD382*KN343***,2024-03-19 01:32:13,0,6,TRAILER,8027,PRATT INDUSTRIES (US) LLC,3015,PRATT INDUSTRIES,7027,Pratt Industries,2019,,,6,UNITED STATES (USA),MICHIGAN,NILES,,,,,61,Trailer,,,,,9,Flatbed - Double Drop,,,38.000,Type: Semitrailer,2,,
48,Texas,481617,1,1,5C2BB32B*EM******,2024-03-19 01:32:13,0,6,TRAILER,15683,"CLEMENT INDUSTRIES, INC.",5405,CLEMENT INDUSTRIES,13961,Clement,2014,,,6,UNITED STATES (USA),LOUISIANA,MINDEN,"Clement Industries, Inc",,,,61,Trailer,,,,,101,Other,4,Straight Semi/Semi Trailer,32.000,Tandem Axle,2,,
48,Texas,481624,1,1,1UYVS253*GG******,2024-03-19 01:32:13,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481638,1,1,1GRDM962*4M******,2024-03-19 01:32:13,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2004,,,6,UNITED STATES (USA),TENNESSEE,MEMPHIS,,,,,61,Trailer,,,,,61,Drop Deck Trailer,4,Straight Semi/Semi Trailer,96.000,Body Type = Straight Deck/ Extendable,2,,
48,Texas,481639,4,1,1UYVS253*M3******,2024-03-19 01:32:13,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2021,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481642,1,1,1JJV532W*6L******,2024-03-19 01:32:13,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2006,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481646,1,1,44ZCS202*LT******,2024-03-19 01:32:13,1,6,TRAILER,18227,C & S TRAILER WORLD,9467,C & S TRAILER WORLD,23730,C & S Trailer World,2020,Special,,6,UNITED STATES (USA),TEXAS,,,,,,61,Trailer,,,,,3,Car Hauler Trailer,,,20.000,,2,,
48,Texas,481651,1,1,1JJV532D*ML******,2024-03-19 01:32:13,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2021,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481652,2,1,1GRAA062*DB******,2024-03-19 01:32:13,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2013,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,481671,1,1,1TTF4820*62******,2024-03-19 01:32:13,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2006,,,6,UNITED STATES (USA),KENTUCKY,MOUNT STERLING,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Platform,2,,
48,Texas,481709,2,1,4WW4412A*H7******,2024-03-19 01:32:13,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,8390,Wilson Trailer Co.,2017,,,6,UNITED STATES (USA),SOUTH DAKOTA,LENNOX,,,,Type of suspension: Air Ride,61,Trailer,,,,,101,Other,,,41.000,Grain Trailer,2,,
48,Texas,481748,2,1,56EA54H2*GA******,2024-03-19 01:32:13,0,6,TRAILER,12109,"ARMOR LITE TRAILER MFG, LLC",1161,ARMOR LITE TRAILER,4470,Armor Lite Trailer,2016,,,6,UNITED STATES (USA),MISSOURI,SIKESTON,,,,,61,Trailer,,,,,,,6,Kingpin,38.000,Steel Rectangle Tube Frame,2,,
48,Texas,481777,2,1,1GR1A062*MK******,2024-03-19 01:32:13,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2021,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
48,Texas,481801,2,1,5HTSA442*L7******,2024-03-19 01:32:13,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2020,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,44.000,AL 306/406,2,,
48,Texas,481807,1,1,1UYVS248*TU******,2024-03-19 01:32:13,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,1996,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
48,Texas,481809,1,1,571BE182*LM******,2024-03-19 01:32:13,0,6,TRAILER,8704,LARK UNITED MANUFACTURING INC.,2208,LARK UNITED MANUFACTURING,5996,Lark United Manufacturing,2020,,,6,UNITED STATES (USA),TEXAS,MCGREGOR,,,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,18.000,,2,,
48,Texas,481812,2,1,1P9CD382*KN343***,2024-03-19 01:32:13,0,6,TRAILER,8027,PRATT INDUSTRIES (US) LLC,3015,PRATT INDUSTRIES,7027,Pratt Industries,2019,,,6,UNITED STATES (USA),MICHIGAN,NILES,,,,,61,Trailer,,,,,9,Flatbed - Double Drop,,,38.000,Type: Semitrailer,2,,
48,Texas,481813,1,1,13N24520*G1******,2024-03-19 01:32:13,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,1986,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,45.000,Optional Features: none,2,,
48,Texas,481816,2,1,1JJV532W*5L******,2024-03-19 01:32:13,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2005,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481820,2,1,5MADN402*LC******,2024-03-19 01:32:13,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2020,,,6,UNITED STATES (USA),,ALLIANCE,CORPORATE 10,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,6,Kingpin,40.000,Frameless Body,2,,
48,Texas,481828,1,1,1UYVS257*AP******,2024-03-19 01:32:13,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2010,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,57.000,,2,,
48,Texas,481833,2,1,1GRAA062*BT******,2024-03-19 01:32:13,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2011,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
48,Texas,481843,2,1,1JJV532W*6L******,2024-03-19 01:32:13,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2006,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481845,1,1,1TTF4820*22******,2024-03-19 01:32:13,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2002,,,6,UNITED STATES (USA),KENTUCKY,MOUNT STERLING,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Platform,2,,
48,Texas,481849,3,1,5EF2DF38*KS******,2024-03-19 01:32:13,0,6,TRAILER,4094,CHEETAH CHASSIS CORPORATION,4029,CHEETAH CHASSIS,8699,CHEETAH CHASSIS,2019,,,6,UNITED STATES (USA),SOUTH CAROLINA,SUMTER,,,,,61,Trailer,,,,,46,Chassis,4,Straight Semi/Semi Trailer,38.000,Drop Frame Chassis,2,,
48,Texas,481853,1,1,1GRAA062*7J******,2024-03-19 01:32:13,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2007,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
